City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
132,antalaha,-14.9003,50.2788,25.72,90,99,2.59,MG,1704910393
133,rongelap,11.1635,166.8941,26.98,80,62,9.52,MH,1704910393
134,pointe-du-lac,46.2869,-72.6845,-0.01,98,100,3.09,CA,1704910394
135,ust'-uda,54.1742,103.0304,-28.52,100,97,0.73,RU,1704910394
136,afaahiti,-17.75,-149.2833,24.93,83,98,7.55,PF,1704910395
137,nar'yan-mar,67.6713,53.087,-17.16,97,100,3.58,RU,1704910395
138,iguape,-24.7081,-47.5553,29.5,72,7,5.96,BR,1704910166
139,fisterra,42.9049,-9.2629,9.86,77,95,8.61,ES,1704910396
140,idri,27.5,13.2667,13.14,22,73,3.35,LY,1704910396
141,crane,31.3974,-102.3501,13.28,16,14,6.66,US,1704910397
142,undurkhaan,47.3194,110.6556,-19.35,86,0,1.58,MN,1704910397
143,moree,-29.4667,149.85,24.74,77,100,5.04,AU,1704910397
144,stanley,54.868,-1.6985,4.87,91,75,4.12,GB,1704910397
145,port lincoln,-34.7333,135.8667,17.16,86,3,4.85,AU,1704910397
146,sudogda,55.9539,40.8629,-19.6,96,56,2.44,RU,1704910397
147,fortuna,40.5982,-124.1573,10.92,97,75,7.72,US,1704910397
148,qaqortoq,60.7167,-46.0333,1.03,94,100,1.79,GL,1704910398
149,ensenada,31.8667,-116.6167,14.97,61,13,0.63,MX,1704910398
150,kapa'a,22.0752,-159.319,21.99,79,0,3.09,US,1704910399
151,kirillov,59.863,38.3813,-12.23,95,100,4.99,RU,1704910399
152,san luis de la loma,17.2706,-100.8939,28.72,62,96,2.79,MX,1704910400
153,utrik,11.2278,169.8474,26.64,79,82,10.08,MH,1704910400
154,labrador city,52.9463,-66.9114,-13.19,91,100,7.68,CA,1704910211
155,yellowknife,62.456,-114.3525,-38.71,67,20,2.06,CA,1704910382
156,zhanga buqtyrma,49.6295,83.5248,2.36,93,100,6.73,KZ,1704910401
157,iskateley,67.6803,53.1512,-17.21,97,100,3.58,RU,1704910401
158,belle glade,26.6845,-80.6676,22.79,60,56,2.77,US,1704910401
159,flin flon,54.7682,-101.865,-24.09,77,100,4.12,CA,1704910401
160,walvis bay,-22.9575,14.5053,18.92,76,53,6.91,NA,1704910401
161,rabo de peixe,37.8,-25.5833,18.73,99,75,13.89,PT,1704910402
162,tocopilla,-22.092,-70.1979,23.61,67,87,4.22,CL,1704910402
163,itamaraca,-7.7478,-34.8256,28.03,64,52,4.63,BR,1704910168
164,cabedelo,-6.9811,-34.8339,30.37,65,84,4.8,BR,1704910402
165,sandnessjoen,66.0217,12.6316,4.29,87,75,5.14,NO,1704910402
166,yumaguzino,52.9041,56.3933,-32.41,100,100,0.29,RU,1704910402
167,akjoujt,19.6969,-14.4164,28.91,9,0,2.12,MR,1704910403
168,yuzhno-kurilsk,44.0306,145.8556,-6.85,59,100,6.97,RU,1704910403
169,homer,59.6425,-151.5483,-2.07,76,0,2.06,US,1704910403
170,esmeraldas,-19.7625,-44.3139,29.17,77,83,0.37,BR,1704910403
171,edinburgh of the seven seas,-37.0676,-12.3116,16.66,88,100,4.4,SH,1704910403
172,vadso,70.0744,29.7487,-5.51,86,40,7.2,NO,1704910404
173,tralee,52.2704,-9.7026,0.14,86,0,1.54,IE,1704910404
174,el porvenir,13.7617,-87.3458,27.63,34,3,1.5,HN,1704910404
175,labytnangi,66.6572,66.4183,-31.06,98,93,2.87,RU,1704910404
176,tiksi,71.6872,128.8694,-31.87,95,100,6.21,RU,1704910404
177,nacala,-14.5428,40.6728,27.29,81,99,3.07,MZ,1704910404
178,soio,-6.1349,12.3689,27.29,74,56,3.51,AO,1704910405
179,haiku-pauwela,20.9219,-156.3051,21.69,91,20,3.13,US,1704910405
180,petropavlovsk-kamchatsky,53.0452,158.6483,-19.75,73,0,3.0,RU,1704910405
181,sitka,57.0531,-135.33,0.94,37,75,1.54,US,1704910405
182,lorengau,-2.0226,147.2712,27.51,74,100,1.2,PG,1704910405
183,enewetak,11.3474,162.3373,27.14,85,68,9.42,MH,1704910405
184,chelak,39.9203,66.8611,7.42,41,100,2.5,UZ,1704910405
185,constantia,44.1833,28.65,-2.39,65,7,5.74,RO,1704910406
186,madera,37.1666,-119.8343,10.29,91,18,1.62,US,1704910406
187,callao,-12.0667,-77.15,27.16,65,0,6.69,PE,1704910406
188,codrington,-38.2667,141.9667,13.55,95,8,0.68,AU,1704910406
189,simitli,41.8833,23.1167,-0.24,85,11,0.6,BG,1704910407
190,krasnyy kut,50.95,46.9667,-15.6,95,82,4.74,RU,1704910407
191,fort bragg,35.139,-79.006,11.57,49,0,5.66,US,1704910407
192,kangding,30.0513,101.9603,-0.03,65,65,1.12,CN,1704910407
193,arkhangel'sk,64.5401,40.5433,-9.37,100,100,2.0,RU,1704910407
194,bandarbeyla,9.4942,50.8122,25.03,72,23,10.4,SO,1704910408
195,anadyr,64.75,177.4833,-26.67,75,91,7.0,RU,1704910408
196,avarua,-21.2078,-159.775,26.03,83,75,3.09,CK,1704910408
197,vorkuta,67.5,64.0,-37.25,100,91,1.72,RU,1704910253
198,arroyo,41.6096,-4.7969,7.84,82,75,4.12,ES,1704910409
199,mejit,10.2753,170.8646,26.89,82,88,10.16,MH,1704910409
200,dryden,49.7833,-92.7503,-11.84,92,100,4.12,CA,1704910409
201,georgetown,5.4112,100.3354,26.96,93,20,2.06,MY,1704910409
202,acarau,-2.8856,-40.12,31.38,58,65,7.13,BR,1704910414
203,gaspe,48.8334,-64.4819,-2.05,93,100,10.29,CA,1704910415
204,sierra grande,-41.606,-65.3557,23.39,17,0,7.9,AR,1704910415
205,mbala,-8.8402,31.3659,16.16,97,100,1.2,ZM,1704910415
206,zabaykal'sk,49.6333,117.3167,-12.29,84,100,9.32,RU,1704910415
207,saipan,15.1355,145.701,25.39,88,20,2.06,MP,1704910415
208,prabumulih,-3.45,104.25,23.32,99,100,0.99,ID,1704910416
209,susuman,62.7833,148.1667,-40.01,100,96,0.45,RU,1704910416
210,barreirinha,-2.7933,-57.07,35.43,36,76,2.42,BR,1704910416
211,okha,53.5739,142.9478,-30.88,99,78,2.81,RU,1704910416
212,minas de marcona,-15.2119,-75.1103,23.12,59,66,5.68,PE,1704910416
213,divrigi,39.371,38.1137,4.41,97,100,1.25,TR,1704910416
214,ebon,4.582,168.6964,27.98,83,98,10.42,MH,1704910417
215,chonchi,-42.6128,-73.8092,17.56,42,5,3.08,CL,1704910417
216,wanning,18.8003,110.3967,20.56,84,74,4.0,CN,1704910417
217,olyokminsk,60.3736,120.4264,-18.9,98,97,1.7,RU,1704910417
218,new norfolk,-42.7826,147.0587,14.95,81,18,1.62,AU,1704910418
219,newman,37.3138,-121.0208,8.19,86,16,2.24,US,1704910418
220,tateyama,34.9833,139.8667,7.28,65,100,12.06,JP,1704910418
221,jindabyne,-36.4167,148.6333,15.87,90,1,0.45,AU,1704910418
222,karratha,-20.7377,116.8463,31.01,42,45,7.24,AU,1704910418
223,sinah,36.809,43.0389,7.88,73,58,3.15,IQ,1704910418
224,goba,7.0167,39.9833,12.79,68,81,1.32,ET,1704910419
225,vorgashor,67.5833,63.95,-36.88,100,92,1.62,RU,1704910419
226,remire-montjoly,4.9167,-52.2667,30.02,74,100,7.2,GF,1704910419
227,hermanus,-34.4187,19.2345,19.17,81,98,7.06,ZA,1704910419
228,college,64.8569,-147.8028,-18.03,71,75,1.54,US,1704910251
229,surman,32.7567,12.5716,14.62,32,51,1.33,LY,1704910419
230,badiyah,22.45,58.8,17.94,54,1,1.72,OM,1704910419
231,galle,6.0367,80.217,24.07,91,100,4.57,LK,1704910420
232,doba,8.65,16.85,27.12,12,1,2.72,TD,1704910420
233,hagere selam,6.4833,38.5167,10.89,74,92,0.25,ET,1704910420
234,stephenville,32.2207,-98.2023,15.98,26,0,8.23,US,1704910420
235,curaca,-8.9903,-39.9094,33.94,36,83,5.18,BR,1704910421
236,ixtapa,20.7,-105.2,25.13,64,75,1.34,MX,1704910421
237,hawaiian paradise park,19.5933,-154.9731,23.28,88,40,2.57,US,1704910421
238,fale old settlement,-9.3852,-171.2468,28.78,73,65,3.87,TK,1704910421
239,inarajan village,13.2736,144.7484,27.08,89,68,3.51,GU,1704910421
240,aykhal,66.0,111.5,-34.69,100,81,2.02,RU,1704910421
241,villa yapacani,-17.4,-63.8333,32.59,57,52,4.05,BO,1704910422
242,ust'-ilimsk,58.0006,102.6619,-28.64,100,96,2.24,RU,1704910422
243,abu al matamir,30.9102,30.1744,14.68,63,43,4.19,EG,1704910422
244,kuanda,56.3161,116.0806,-23.26,97,99,0.39,RU,1704910422
245,cidreira,-30.1811,-50.2056,26.11,83,79,5.08,BR,1704910423
246,abakaliki,6.3163,8.1169,30.45,14,1,2.63,NG,1704910423
247,puerto baquerizo moreno,-0.9,-89.6,28.55,74,75,6.17,EC,1704910228
248,ust-nera,64.5667,143.2,-45.23,96,83,1.17,RU,1704910423
249,roccella ionica,38.322,16.4009,12.2,78,100,3.21,IT,1704910423
250,san patricio,28.017,-97.5169,21.92,51,66,7.61,US,1704910423
251,sao felix do xingu,-6.6447,-51.995,33.99,40,92,2.41,BR,1704910423
252,savelugu,9.6244,-0.8253,34.3,19,24,1.96,GH,1704910423
253,thompson,55.7435,-97.8558,-25.91,76,100,3.6,CA,1704910423
254,boca do acre,-8.7522,-67.3978,30.33,71,98,1.2,BR,1704910424
255,guerrero negro,27.9769,-114.0611,17.32,63,97,7.35,MX,1704910424
256,tabas,33.5959,56.9244,10.12,22,0,2.06,IR,1704910424
257,majene,-3.5403,118.9707,26.29,85,93,1.85,ID,1704910424
258,al qubbah,32.7616,22.2424,9.39,70,100,5.11,LY,1704910424
259,brandfort,-28.7001,26.4597,18.67,88,94,6.31,ZA,1704910425
260,sarandi grande,-33.7333,-56.3333,29.0,50,100,4.22,UY,1704910425
261,matane,48.8286,-67.522,-0.34,81,100,8.72,CA,1704910426
262,peniche,39.3558,-9.3811,13.49,76,90,3.91,PT,1704910426
263,kavaratti,10.5669,72.642,27.77,78,64,5.17,IN,1704910426
264,armidale,-30.5167,151.65,16.34,97,91,1.55,AU,1704910295
265,gereshk,31.8209,64.5701,11.8,30,6,2.41,AF,1704910426
266,dawei,14.0833,98.2,22.31,79,90,1.1,MM,1704910426
267,bam,29.106,58.357,14.87,15,44,3.88,IR,1704910426
268,parabel',58.6978,81.4825,-10.05,93,100,9.83,RU,1704910427
269,truro,50.2653,-5.0544,3.6,70,0,5.66,GB,1704910296
270,pisco,-13.7,-76.2167,24.45,78,0,4.12,PE,1704910427
271,kutum,14.2,24.6667,20.57,26,0,4.94,SD,1704910429
272,bontang,0.1333,117.5,26.1,87,63,3.27,ID,1704910429
273,porrentruy,47.4153,7.0752,-1.03,92,67,2.08,CH,1704910429
274,nili,33.7218,66.1302,1.33,53,5,1.69,AF,1704910429
275,hailar,49.2,119.7,-20.33,97,99,2.57,CN,1704910429
276,kabinda,-6.1333,24.4833,19.64,97,99,2.27,CD,1704910430
277,sisimiut,66.9395,-53.6735,-6.59,93,100,6.29,GL,1704910430
278,kalach-na-donu,48.691,43.5264,-10.81,87,94,6.02,RU,1704910430
279,ad dawadimi,24.5077,44.3924,15.64,12,95,4.15,SA,1704910430
280,kapuskasing,49.4169,-82.4331,-13.95,78,100,6.69,CA,1704910431
281,vilyuysk,63.7553,121.6247,-38.89,97,98,3.13,RU,1704910431
282,mazamari,-11.3258,-74.5308,29.99,68,36,1.03,PE,1704910431
283,tofol,5.3248,163.0078,28.0,76,89,7.79,FM,1704910431
284,salekhard,66.53,66.6019,-31.79,100,96,3.2,RU,1704910431
285,pemangkat,1.1667,108.9667,25.67,91,99,3.08,ID,1704910432
286,sappemeer,53.1642,6.7903,-2.65,82,0,4.63,NL,1704910432
287,tahe,52.3333,124.7333,-28.95,100,99,0.47,CN,1704910432
288,yabelo,4.8833,38.0833,22.19,35,59,1.7,ET,1704910432
289,daru,-9.0763,143.2092,25.41,90,100,2.77,PG,1704910432
290,cambria,35.5641,-121.0808,12.81,63,0,1.34,US,1704910432
291,port macquarie,-31.4333,152.9167,21.61,91,65,2.57,AU,1704910408
292,mayskiy,47.6931,40.1025,-3.33,89,40,3.33,RU,1704910432
293,zharkent,44.1628,80.0,2.2,62,100,1.16,KZ,1704910433
294,bowen,-20.0167,148.2333,26.37,78,99,4.63,AU,1704910433
295,montepuez,-13.1256,38.9997,22.88,95,92,1.37,MZ,1704910433
296,namibe,-15.1961,12.1522,22.13,77,45,4.43,AO,1704910433
297,bodo,67.28,14.405,2.19,90,75,5.66,NO,1704910235
298,tolanaro,-25.0319,46.9987,25.19,81,40,7.25,MG,1704910433
299,opuwo,-18.0607,13.84,26.48,24,50,5.71,NA,1704910434
300,khandyga,62.6667,135.6,-48.6,98,32,0.87,RU,1704910434
301,dunedin,-45.8742,170.5036,12.67,91,74,1.79,NZ,1704910211
302,meulaboh,4.1363,96.1285,25.21,89,96,1.79,ID,1704910434
303,sao vicente,-23.9631,-46.3919,38.48,45,75,2.57,BR,1704910434
304,kingston,17.997,-76.7936,30.69,68,40,11.32,JM,1704910435
305,tezu,27.9167,96.1667,14.6,46,21,1.58,IN,1704910435
306,touros,-5.1989,-35.4608,29.77,59,1,5.72,BR,1704910435
307,hammerfest,70.6634,23.6821,-4.75,86,100,4.12,NO,1704910435
308,leava,-14.3,-178.1667,28.4,79,100,4.03,WF,1704910435
309,alvorada,-12.48,-49.1247,24.47,92,100,1.77,BR,1704910435
310,mouila,-1.8685,11.0559,23.81,96,81,1.29,GA,1704910435
311,saint croix,17.7397,-64.7388,30.25,75,0,6.17,VI,1704910343
312,carbonear,47.7332,-53.2148,-4.03,74,49,1.95,CA,1704910436
313,piti village,13.4626,144.6933,27.03,85,20,1.54,GU,1704910436
314,kailua-kona,19.6406,-155.9956,21.98,98,100,6.17,US,1704910437
315,cold lake,54.4502,-110.2017,-26.03,70,40,3.09,CA,1704910242
316,kerikeri,-35.2268,173.9474,21.06,75,88,2.8,NZ,1704910438
317,nanma,36.1817,118.1583,-1.06,68,0,3.82,CN,1704910438
318,mitu,1.1983,-70.1733,34.52,40,92,1.64,CO,1704910439
319,fort st. john,56.2499,-120.8529,-28.06,69,100,6.17,CA,1704910439
320,jinghong,21.991,100.7341,15.02,68,54,1.55,CN,1704910440
321,souillac,-20.5167,57.5167,26.21,78,20,3.09,MU,1704910440
322,boa vista,2.8197,-60.6733,33.99,43,75,5.66,BR,1704910440
323,nova vicosa,-17.8919,-39.3719,27.97,70,99,5.06,BR,1704910158
324,houmt el souk,33.8758,10.8575,12.97,44,20,2.06,TN,1704910440
325,male,4.1748,73.5089,25.97,94,100,8.23,MV,1704910441
326,las lajitas,-24.6833,-64.25,37.8,33,10,2.99,AR,1704910441
327,amga,60.8953,131.9608,-40.64,99,99,0.7,RU,1704910441
328,malanje,-9.5402,16.341,18.71,84,100,1.79,AO,1704910441
329,konarka,19.9,86.1167,22.22,62,44,0.84,IN,1704910441
330,revda,56.801,59.9303,-28.8,97,98,5.16,RU,1704910442
331,baicheng,45.6167,122.8167,-12.03,86,54,4.92,CN,1704910442
332,korla,41.7597,86.1469,-4.7,70,25,0.57,CN,1704910442
333,gunnedah,-30.9833,150.25,22.74,74,72,2.38,AU,1704910442
334,kulunda,52.566,78.9385,-9.31,80,99,14.33,RU,1704910442
335,borogontsy,62.6683,131.1683,-44.83,99,72,1.93,RU,1704910443
336,podporozh'ye,60.9112,34.1706,-7.98,95,100,3.83,RU,1704910443
337,balqash,46.8481,74.995,-5.19,72,55,8.1,KZ,1704910443
338,wakkanai,45.4094,141.6739,-7.17,69,100,1.34,JP,1704910443
339,paysandu,-32.3214,-58.0756,25.39,76,100,4.93,UY,1704910444
